colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,lab_l,lab_a,lab_b,bin
9130,3935,English (English),0,3,9,orange red,255,0,3,53,80,66,35
9131,3935,English (English),0,3,10,light magenta,255,0,244,59,96,-55,28
9132,3935,English (English),0,3,11,cyan,0,255,255,91,-48,-14,15
9133,3942,English (English),0,3,0,blue,0,54,255,37,63,-99,24
9134,3942,English (English),0,3,1,red,255,0,39,53,80,53,35
9135,3942,English (English),0,3,2,light blue,0,211,255,78,-27,-33,17
9136,3942,English (English),0,3,3,blue,0,75,255,41,51,-92,23
9137,3942,English (English),0,3,4,sea green,0,255,140,88,-74,41,12
9138,3942,English (English),0,3,5,yellow-green,151,255,0,90,-60,86,8
9139,3942,English (English),0,3,6,magenta,255,0,186,56,89,-27,30
9140,3942,English (English),0,3,7,deep pink,255,0,118,54,83,9,32
9141,3942,English (English),0,3,8,purple,146,0,255,43,84,-89,26
9142,3942,English (English),0,3,9,blue,0,10,255,32,77,-107,25
9143,3942,English (English),0,3,10,sky blue,0,180,255,69,-11,-47,18
9144,3942,English (English),0,3,11,yellow-green,126,255,0,89,-68,85,9
9145,3935,English (English),0,6,0,gold,255,206,0,84,2,85,4
9146,3935,English (English),0,6,1,sky blue,0,212,255,78,-28,-33,17
9147,3935,English (English),0,6,2,light blue,0,174,255,67,-8,-50,19
9148,3935,English (English),0,6,3,light green,0,255,131,88,-76,45,12
9149,3935,English (English),0,6,4,deep gold,255,174,0,77,19,80,3
9150,3935,English (English),0,6,5,dandelion,255,224,0,89,-6,88,5
9151,3935,English (English),0,6,6,light blue,0,157,255,62,1,-57,19
9152,3935,English (English),0,6,7,blue,0,40,255,35,69,-102,24
9153,3935,English (English),0,6,8,dark orange,255,69,0,57,67,68,0
9154,3935,English (English),0,6,9,denim blue,0,120,255,52,23,-74,21
9155,3935,English (English),0,6,10,hot pink,255,0,189,57,90,-28,30
9156,3935,English (English),0,6,11,orange,255,135,0,68,39,74,2
9157,3943,English (English),0,1,0,blue,0,113,255,50,28,-77,21
9158,3943,English (English),0,1,1,cyan,0,255,197,89,-63,13,14
9159,3943,English (English),0,1,2,salmon,255,41,0,54,75,67,0
9160,3943,English (English),0,1,3,pink,255,0,136,55,85,0,32
9161,3943,English (English),0,1,4,skyblue,0,184,255,70,-13,-45,18
9162,3943,English (English),0,1,5,orange,255,154,0,72,29,77,3
9163,3943,English (English),0,1,6,,0,164,255,64,-2,-54,19
9164,3943,English (English),0,1,7,blue,0,40,255,35,69,-102,24
9165,3943,English (English),0,1,8,purple,221,0,255,54,93,-70,28
9166,3943,English (English),0,1,9,blue,0,69,255,40,55,-94,23
9167,3943,English (English),0,1,10,hot pink,255,0,193,57,90,-30,30
9168,3943,English (English),0,1,11,neon green,162,255,0,91,-57,87,8
9169,3943,English (English),0,3,0,green,99,255,0,89,-75,84,9
9170,3943,English (English),0,3,1,orange,255,148,0,71,32,76,2
9171,3943,English (English),0,3,2,hot pink,255,0,152,55,86,-9,31
9172,3943,English (English),0,3,3,red,255,0,82,53,81,30,33
9173,3943,English (English),0,3,4,blue,0,29,255,34,73,-104,25
9174,3943,English (English),0,3,5,purple,174,0,255,47,87,-82,27
9175,3943,English (English),0,3,6,blue,0,142,255,58,10,-64,20
9176,3943,English (English),0,3,7,pink,255,0,214,58,92,-41,29
9177,3943,English (English),0,3,8,yellow,255,205,0,84,3,85,4
9178,3943,English (English),0,3,9,green,0,255,50,87,-84,75,10
9179,3943,English (English),0,3,10,scarlette,255,0,23,53,80,60,35
9180,3943,English (English),0,3,11,orange,255,93,0,60,58,70,1
9181,3943,English (English),0,6,0,green,0,255,147,88,-73,37,12
9182,3943,English (English),0,6,1,green,0,255,173,89,-68,25,13
9183,3943,English (English),0,6,2,purple,156,0,255,44,85,-87,26
9184,3943,English (English),0,6,3,yellow,201,255,0,93,-43,90,7
9185,3943,English (English),0,6,4,cyan,0,238,255,86,-40,-21,16
9186,3943,English (English),0,6,5,skyblue,0,227,255,82,-35,-26,17
9187,3943,English (English),0,6,6,dark yellow,255,222,0,88,-5,88,5
9188,3943,English (English),0,6,7,yellow,231,255,0,95,-31,92,6
9189,3943,English (English),0,6,8,red,255,0,71,53,81,36,34
9190,3943,English (English),0,6,9,cyan,0,255,242,90,-51,-7,15
9191,3943,English (English),0,6,10,blue,0,134,255,56,15,-68,20
9192,3943,English (English),0,6,11,green,0,255,108,88,-79,55,11
9193,3945,"Korean (한국어, 조선어)",0,1,0,하늘,0,179,255,69,-11,-47,18
9194,3945,"Korean (한국어, 조선어)",0,1,1,파랑,0,23,255,33,75,-105,25
9195,3945,"Korean (한국어, 조선어)",0,1,2,주황,255,73,0,58,66,69,0
9196,3945,"Korean (한국어, 조선어)",0,1,3,연두,0,255,147,88,-73,37,12
9197,3945,"Korean (한국어, 조선어)",0,1,4,푸른,0,137,255,57,13,-66,20
9198,3945,"Korean (한국어, 조선어)",0,1,5,핑크,255,0,231,59,95,-49,29
9199,3945,"Korean (한국어, 조선어)",0,1,6,청녹,0,242,255,87,-42,-19,16
9200,3945,"Korean (한국어, 조선어)",0,1,7,빨강,255,0,83,53,81,29,33
9201,3945,"Korean (한국어, 조선어)",0,1,8,자주,255,0,150,55,86,-8,31
9202,3945,"Korean (한국어, 조선어)",0,1,9,녹,0,255,90,88,-81,62,11
9203,3945,"Korean (한국어, 조선어)",0,1,10,녹,44,255,0,87,-83,83,9
9204,3945,"Korean (한국어, 조선어)",0,1,11,보라,110,0,255,38,81,-96,26
9205,3951,English (English),0,1,0,green,38,255,0,87,-84,83,10
9206,3951,English (English),0,1,1,orange,255,88,0,60,60,70,1
9207,3951,English (English),0,1,2,pink,255,0,176,56,88,-21,30
9208,3951,English (English),0,1,3,indigo,94,0,255,37,81,-99,26
9209,3951,English (English),0,1,4,blue,0,42,255,35,68,-102,24
9210,3951,English (English),0,1,5,cerulean,0,111,255,50,29,-78,22
9211,3951,English (English),0,1,6,teal,0,255,160,88,-71,31,13
9212,3951,English (English),0,1,7,cyan,0,236,255,85,-39,-22,16
9213,3951,English (English),0,1,8,green,71,255,0,88,-80,83,9
9214,3951,English (English),0,1,9,cerulean,0,133,255,56,15,-68,21
9215,3951,English (English),0,1,10,baby blue,0,170,255,66,-6,-52,19
9216,3951,English (English),0,1,11,light green,0,255,132,88,-76,44,12
9217,3951,English (English),0,3,0,red orange,255,71,0,57,67,69,0
9218,3951,English (English),0,3,1,green,0,255,98,88,-80,59,11
9219,3951,English (English),0,3,2,violet,224,0,255,55,93,-69,28
9220,3951,English (English),0,3,3,blue,0,82,255,43,47,-89,23
9221,3951,English (English),0,3,4,lime green,156,255,0,91,-59,87,8
9222,3951,English (English),0,3,5,blue,0,11,255,32,77,-106,25
9223,3951,English (English),0,3,6,light blue,0,215,255,79,-29,-31,17
9224,3951,English (English),0,3,7,yellow,255,225,0,89,-6,88,5
9225,3951,English (English),0,3,8,red,255,0,41,53,80,52,35
9226,3951,English (English),0,3,9,teal,0,255,233,90,-54,-3,15
9227,3951,English (English),0,3,10,orange,255,190,0,80,10,82,4
9228,3951,English (English),0,3,11,pink,255,0,126,54,84,5,32
9229,3951,English (English),0,6,0,terquoise,0,255,191,89,-64,16,13
9230,3951,English (English),0,6,1,red,255,0,57,53,80,44,34
9231,3951,English (English),0,6,2,pinkish red,255,0,100,54,82,20,33
9232,3951,English (English),0,6,3,purple,213,0,255,53,92,-72,27
9233,3951,English (English),0,6,4,red-orange,255,145,0,70,34,76,2
9234,3951,English (English),0,6,5,pink,255,0,163,55,87,-15,31
9235,3951,English (English),0,6,6,yellow,255,251,0,96,-19,93,6
9236,3951,English (English),0,6,7,lime,185,255,0,92,-49,88,7
9237,3951,English (English),0,6,8,pinkish purple,255,0,244,59,96,-55,28
9238,3951,English (English),0,6,9,light blue,0,185,255,70,-14,-45,18
9239,3951,English (English),0,6,10,orange,255,177,0,77,17,80,3
9240,3951,English (English),0,6,11,blue again,0,145,255,59,8,-63,20
9241,3942,English (English),0,6,0,red-orange,255,66,0,57,68,68,0
9242,3942,English (English),0,6,1,goldenrod,255,183,0,79,14,81,3
9243,3942,English (English),0,6,2,blue,0,92,255,45,41,-86,22
9244,3942,English (English),0,6,3,yellow,255,215,0,86,-1,87,5
9245,3942,English (English),0,6,4,sky blue,0,145,255,59,8,-63,20
9246,3942,English (English),0,6,5,pink,255,0,170,56,88,-18,31
9247,3942,English (English),0,6,6,deep pink,255,0,105,54,83,17,33
9248,3942,English (English),0,6,7,yellow-green,203,255,0,93,-42,90,7
9249,3942,English (English),0,6,8,sea green,0,255,180,89,-67,21,13
9250,3942,English (English),0,6,9,orange,255,156,0,72,28,77,3
9251,3942,English (English),0,6,10,cyan,0,255,242,90,-51,-7,15
9252,3942,English (English),0,6,11,orange-red,255,117,0,64,48,72,1
9253,3958,Hebrew (modern) (עברית),0,1,0,ירוק,143,255,0,90,-63,86,8
9254,3958,Hebrew (modern) (עברית),0,1,1,כחול,0,48,255,36,66,-100,24
9255,3958,Hebrew (modern) (עברית),0,1,2,ירוק,127,255,0,89,-68,85,9
9256,3958,Hebrew (modern) (עברית),0,1,3,תכלת,0,177,255,68,-10,-48,19
9257,3958,Hebrew (modern) (עברית),0,1,4,ירוק,0,255,148,88,-73,37,12
9258,3958,Hebrew (modern) (עברית),0,1,5,פוקסיה,255,0,203,57,91,-35,30
9259,3958,Hebrew (modern) (עברית),0,1,6,תכלת,0,182,255,69,-12,-46,18
9260,3958,Hebrew (modern) (עברית),0,1,7,ירוק,0,255,56,87,-84,74,10
9261,3958,Hebrew (modern) (עברית),0,1,8,כחול,0,99,255,47,37,-83,22
9262,3958,Hebrew (modern) (עברית),0,1,9,כחול בהיר,0,129,255,54,18,-70,21
9263,3958,Hebrew (modern) (עברית),0,1,10,פוקסיה,255,0,216,58,93,-42,29
9264,3958,Hebrew (modern) (עברית),0,1,11,פוקסיה,255,0,82,53,81,30,33
9265,3958,Hebrew (modern) (עברית),0,3,0,תכלת,0,255,234,90,-53,-4,15
9266,3958,Hebrew (modern) (עברית),0,3,1,כחול בהיר,0,152,255,61,4,-60,20
9267,3958,Hebrew (modern) (עברית),0,3,2,כתום,255,135,0,68,39,74,2
9268,3958,Hebrew (modern) (עברית),0,3,3,טורקיז,0,255,218,90,-58,3,14
9269,3958,Hebrew (modern) (עברית),0,3,4,אדום,255,0,22,53,80,61,35
9270,3958,Hebrew (modern) (עברית),0,3,5,פוקסיה,255,0,252,60,97,-59,28
9271,3958,Hebrew (modern) (עברית),0,3,6,צהוב,255,197,0,82,7,84,4
9272,3958,Hebrew (modern) (עברית),0,3,7,סגול בהיר,199,0,255,51,90,-76,27
9273,3958,Hebrew (modern) (עברית),0,3,8,כתום,255,119,0,65,47,73,1
9274,3958,Hebrew (modern) (עברית),0,3,9,כחול,33,0,255,33,79,-106,25
9275,3958,Hebrew (modern) (עברית),0,3,10,צהוב,255,219,0,87,-3,87,5
9276,3958,Hebrew (modern) (עברית),0,3,11,סגול,155,0,255,44,85,-87,26
9277,3958,Hebrew (modern) (עברית),0,6,0,תכלת,0,214,255,79,-29,-32,17
9278,3958,Hebrew (modern) (עברית),0,6,1,טורקיז,0,255,186,89,-65,19,13
9279,3958,Hebrew (modern) (עברית),0,6,2,ירוק,0,255,115,88,-78,52,11
9280,3958,Hebrew (modern) (עברית),0,6,3,צהוב,255,246,0,94,-17,92,6
9281,3958,Hebrew (modern) (עברית),0,6,4,כחול,0,75,255,41,51,-92,23
9282,3958,Hebrew (modern) (עברית),0,6,5,אדום,255,0,51,53,80,47,34
9283,3958,Hebrew (modern) (עברית),0,6,6,כתום,255,166,0,75,23,79,3
9284,3958,Hebrew (modern) (עברית),0,6,7,צהוב,227,255,0,95,-32,92,7
9285,3958,Hebrew (modern) (עברית),0,6,8,כתום,255,77,0,58,65,69,0
9286,3958,Hebrew (modern) (עברית),0,6,9,תכלת,0,249,255,89,-45,-16,16
9287,3958,Hebrew (modern) (עברית),0,6,10,פוקסיה,255,0,141,55,85,-3,32
9288,3958,Hebrew (modern) (עברית),0,6,11,פוקסיה,255,0,151,55,86,-8,31
9289,3965,English (English),0,1,0,purple,202,0,255,51,90,-75,27
9290,3965,English (English),0,1,1,minty teal,0,255,246,90,-50,-9,15
9291,3965,English (English),0,1,2,fuchsia,255,0,111,54,83,13,32
9292,3965,English (English),0,1,3,yellow,255,249,0,95,-18,93,6
9293,3965,English (English),0,1,4,purplish pink,255,0,237,59,95,-52,29
9294,3965,English (English),0,1,5,lime green,0,255,63,87,-83,72,10
9295,3965,English (English),0,1,6,bright pink,255,0,141,55,85,-3,32
9296,3965,English (English),0,1,7,light green,0,255,143,88,-74,39,12
9297,3965,English (English),0,1,8,lime green,0,255,104,88,-80,57,11
9298,3965,English (English),0,1,9,light blue,0,230,255,83,-36,-25,16
9299,3965,English (English),0,1,10,pink,255,0,179,56,88,-23,30
9300,3965,English (English),0,1,11,blue,0,61,255,38,59,-96,24
9301,3965,English (English),0,3,0,red,255,50,0,55,73,68,0
9302,3965,English (English),0,3,1,mint,0,255,207,89,-60,8,14
9303,3965,English (English),0,3,2,light blue,0,238,255,86,-40,-21,16
9304,3965,English (English),0,3,3,yellow,255,240,0,93,-14,91,5
9305,3965,English (English),0,3,4,blue,0,75,255,41,51,-92,23
9306,3965,English (English),0,3,5,orange,255,116,0,64,48,72,1
9307,3965,English (English),0,3,6,mint,0,255,181,89,-66,21,13
9308,3965,English (English),0,3,7,lime green,190,255,0,92,-47,89,7
9309,3965,English (English),0,3,8,blue,0,131,255,55,16,-69,21
9310,3965,English (English),0,3,9,bright pink,255,0,250,60,97,-58,28
9311,3965,English (English),0,3,10,pink,255,0,171,56,88,-19,31
9312,3965,English (English),0,3,11,lime green,164,255,0,91,-56,87,8
9313,3965,English (English),0,6,0,light blue,0,197,255,74,-20,-39,18
9314,3965,English (English),0,6,1,light blue,0,162,255,64,-1,-55,19
9315,3965,English (English),0,6,2,light blue,0,150,255,60,5,-61,20
9316,3965,English (English),0,6,3,blue,0,112,255,50,28,-77,21
9317,3965,English (English),0,6,4,orange,255,130,0,67,41,74,2
9318,3965,English (English),0,6,5,blue,42,0,255,33,79,-106,25
9319,3965,English (English),0,6,6,red,255,0,9,53,80,65,35
9320,3965,English (English),0,6,7,mustard,255,197,0,82,7,84,4
9321,3965,English (English),0,6,8,lime green,47,255,0,88,-83,83,9
9322,3965,English (English),0,6,9,blueish purple,129,0,255,41,83,-93,26
9323,3965,English (English),0,6,10,orange,255,166,0,75,23,79,3
9324,3965,English (English),0,6,11,pinkish red,255,0,54,53,80,46,34
9325,3966,English (English),0,1,0,Orange,255,124,0,66,44,73,2
9326,3966,English (English),0,1,1,periwinkle,205,0,255,52,91,-74,27
9327,3966,English (English),0,1,2,slightly darker orange,255,113,0,64,50,72,1
9328,3966,English (English),0,1,3,highlighter yellow,232,255,0,95,-30,92,6
9329,3966,English (English),0,1,4,blue purple,137,0,255,42,83,-91,26
9330,3966,English (English),0,1,5,magenta,255,0,187,56,89,-27,30
9331,3966,English (English),0,1,6,purple,243,0,255,58,96,-64,28
9332,3966,English (English),0,1,7,yellow green,158,255,0,91,-58,87,8
9333,3966,English (English),0,1,8,yellow,189,255,0,92,-47,89,7
9334,3966,English (English),0,1,9,light blue,0,169,255,66,-5,-52,19
9335,3966,English (English),0,1,10,blue,0,65,255,39,57,-95,23
9336,3966,English (English),0,1,11,light blue,0,183,255,70,-13,-46,18
9337,3966,English (English),0,3,0,sienna,255,174,0,77,19,80,3
9338,3966,English (English),0,3,1,magenta,255,0,71,53,81,36,34
9339,3966,English (English),0,3,2,Hot pink,255,0,125,54,84,5,32
9340,3966,English (English),0,3,3,yellow green,255,238,0,92,-13,91,5
9341,3966,English (English),0,3,4,moss green,0,255,186,89,-65,19,13
9342,3966,English (English),0,3,5,motion sickness green,0,255,116,88,-78,51,11
9343,3966,English (English),0,3,6,blue,0,103,255,48,34,-81,22
9344,3966,English (English),0,3,7,pale green,0,255,132,88,-76,44,12
9345,3966,English (English),0,3,8,baby blue,0,255,236,90,-53,-5,15
9346,3966,English (English),0,3,9,sky blue,0,154,255,61,2,-59,20
9347,3966,English (English),0,3,10,moss green,0,255,192,89,-64,16,14
9348,3966,English (English),0,3,11,yellow,126,255,0,89,-68,85,9
9349,3964,English (English),0,1,0,purple,150,0,255,43,84,-88,26
9350,3964,English (English),0,1,1,yellow,255,243,0,94,-15,92,5
9351,3964,English (English),0,1,2,magenta,255,0,79,53,81,32,33
9352,3964,English (English),0,1,3,green,0,255,95,88,-81,60,11
9353,3964,English (English),0,1,4,blue,0,41,255,35,69,-102,24
9354,3964,English (English),0,1,5,aqua,0,255,184,89,-66,20,13
9355,3964,English (English),0,1,6,red,255,0,2,53,80,66,35
9356,3964,English (English),0,1,7,sky blue,0,184,255,70,-13,-45,18
9357,3964,English (English),0,1,8,goldenrod,255,201,0,83,5,84,4
9358,3964,English (English),0,1,9,orange,255,81,0,59,63,69,0
9359,3964,English (English),0,1,10,chartreuse,206,255,0,93,-41,90,7
9360,3964,English (English),0,1,11,cornflower blue,0,100,255,47,36,-82,22
9361,3966,English (English),0,6,0,fuschia,255,0,229,58,94,-48,29
9362,3966,English (English),0,6,1,teal,0,235,255,85,-39,-22,16
9363,3966,English (English),0,6,2,burnt orange,255,73,0,58,66,69,0
9364,3966,English (English),0,6,3,mustard,255,185,0,79,13,82,4
9365,3966,English (English),0,6,4,atomic green,0,255,59,87,-84,73,10
9366,3966,English (English),0,6,5,dark blue,88,0,255,36,80,-100,25
9367,3966,English (English),0,6,6,green teal,0,209,255,77,-26,-34,17
9368,3966,English (English),0,6,7,red,255,0,39,53,80,53,35
9369,3966,English (English),0,6,8,blue,0,71,255,40,54,-93,23
9370,3966,English (English),0,6,9,pink,255,0,172,56,88,-19,31
9371,3966,English (English),0,6,10,magenta,255,0,104,54,82,17,33
9372,3966,English (English),0,6,11,sky blue,0,124,255,53,21,-72,21
9373,3964,English (English),0,3,0,blue,0,67,255,39,56,-95,23
9374,3964,English (English),0,3,1,hot pink,255,0,119,54,83,9,32
9375,3964,English (English),0,3,2,magenta,255,0,161,55,87,-14,31
9376,3964,English (English),0,3,3,green,0,255,126,88,-77,47,12
9377,3964,English (English),0,3,4,yellow,255,234,0,91,-11,90,5
9378,3964,English (English),0,3,5,aqua,0,255,254,91,-48,-13,15
9379,3964,English (English),0,3,6,orange,255,136,0,68,38,74,2
9380,3964,English (English),0,3,7,dark aqua,0,239,255,86,-41,-21,16
9381,3964,English (English),0,3,8,purple,246,0,255,58,96,-63,28
9382,3964,English (English),0,3,9,sky blue,0,213,255,78,-28,-32,17
9383,3964,English (English),0,3,10,dark pink,255,0,94,54,82,23,33
9384,3964,English (English),0,3,11,fuschia,255,0,176,56,88,-21,30
9385,3967,English (English),0,1,0,Sky blue,0,188,255,71,-16,-43,18
9386,3967,English (English),0,1,1,Magenta,255,0,156,55,86,-11,31
9387,3967,English (English),0,1,2,Red,255,31,0,54,77,67,0
9388,3967,English (English),0,1,3,Azure,0,69,255,40,55,-94,23
9389,3967,English (English),0,1,4,Hot pink,255,0,95,54,82,22,33
9390,3967,English (English),0,1,5,Yellow,245,255,0,96,-25,93,6
9391,3967,English (English),0,1,6,Blue,0,126,255,54,20,-71,21
9392,3967,English (English),0,1,7,Dandelion,255,229,0,90,-8,89,5
9393,3967,English (English),0,1,8,Aquamarine,0,255,198,89,-63,13,14
9394,3967,English (English),0,1,9,Green cyan,0,255,157,88,-71,33,12
9395,3967,English (English),0,1,10,Yellow green,148,255,0,90,-61,86,8
9396,3967,English (English),0,1,11,Blue,0,136,255,56,13,-67,20
9397,3964,English (English),0,6,0,lime green,133,255,0,90,-66,86,8
9398,3964,English (English),0,6,1,aqua,0,255,205,89,-61,9,14
9399,3964,English (English),0,6,2,blue,90,0,255,36,80,-100,25
9400,3964,English (English),0,6,3,orange,255,172,0,76,20,80,3
9401,3964,English (English),0,6,4,green,0,255,21,87,-85,81,10
9402,3964,English (English),0,6,5,purple,166,0,255,46,86,-84,27
9403,3964,English (English),0,6,6,light blue,0,156,255,62,1,-58,19
9404,3964,English (English),0,6,7,sky blue,0,170,255,66,-6,-52,19
9405,3964,English (English),0,6,8,cornflower blue,0,127,255,54,19,-71,21
9406,3964,English (English),0,6,9,magenta,255,0,229,58,94,-48,29
9407,3964,English (English),0,6,10,green,60,255,0,88,-82,83,9
9408,3964,English (English),0,6,11,red orange,255,70,0,57,67,69,0
9409,3967,English (English),0,3,0,Green,0,255,116,88,-78,51,11
9410,3967,English (English),0,3,1,Magenta,255,0,238,59,95,-52,29
9411,3967,English (English),0,3,2,Green,0,255,76,87,-82,67,10
9412,3967,English (English),0,3,3,Cyan,0,255,237,90,-53,-5,15
9413,3967,English (English),0,3,4,Magenta,255,0,137,55,85,0,32
9414,3967,English (English),0,3,5,Azure,0,42,255,35,68,-102,24
9415,3967,English (English),0,3,6,Yellow orange,255,204,0,84,3,85,4
9416,3967,English (English),0,3,7,Cyan,0,243,255,87,-42,-19,16
9417,3967,English (English),0,3,8,Azure,0,5,255,32,78,-107,25
9418,3967,English (English),0,3,9,Bright red,255,0,23,53,80,60,35
9419,3967,English (English),0,3,10,Greenish yellow,229,255,0,95,-32,92,6
9420,3967,English (English),0,3,11,Purple,205,0,255,52,91,-74,27
9421,3967,English (English),0,6,0,Blue,0,112,255,50,28,-77,21
9422,3967,English (English),0,6,1,Blue,0,168,255,65,-5,-52,19
9423,3967,English (English),0,6,2,Orange,255,140,0,69,36,75,2
9424,3967,English (English),0,6,3,Indigo,133,0,255,41,83,-92,26
9425,3967,English (English),0,6,4,Red orange,255,86,0,59,61,70,1
9426,3967,English (English),0,6,5,Yellowish green,122,255,0,89,-69,85,9
9427,3967,English (English),0,6,6,Red,255,0,53,53,80,46,34
9428,3967,English (English),0,6,7,Purple,232,0,255,56,94,-67,28
9429,3967,English (English),0,6,8,Magenta,255,0,200,57,91,-34,30
9430,3967,English (English),0,6,9,Turquoise,0,255,149,88,-73,36,12
9431,3967,English (English),0,6,10,Yellow orange,255,171,0,76,20,79,3
9432,3967,English (English),0,6,11,Sky blue,0,211,255,78,-27,-33,17
9433,3972,English (English),0,1,0,Dark blue,60,0,255,34,79,-104,25
9434,3972,English (English),0,1,1,Hot Pink,255,0,104,54,82,17,33
9435,3972,English (English),0,1,2,Blue,0,151,255,61,4,-60,20
9436,3972,English (English),0,1,3,Aqua,0,207,255,77,-25,-35,17
9437,3972,English (English),0,1,4,Yellow green,230,255,0,95,-31,92,6
9438,3972,English (English),0,1,5,Blue,0,181,255,69,-12,-47,18
9439,3972,English (English),0,1,6,Neon green,0,255,32,87,-85,79,10
9440,3972,English (English),0,1,7,Yellow,255,214,0,86,-1,86,5
9441,3972,English (English),0,1,8,Violet,214,0,255,53,92,-72,27
9442,3972,English (English),0,1,9,Orange,255,105,0,62,53,71,1
9443,3972,English (English),0,1,10,Red,255,0,20,53,80,61,35
9444,3972,English (English),0,1,11,Yellow,255,194,0,81,8,83,4
9445,3972,English (English),0,3,0,Yellow,252,255,0,96,-22,94,6
9446,3972,English (English),0,3,1,Cyan,0,255,235,90,-53,-4,15
9447,3972,English (English),0,3,2,Blue,0,133,255,56,15,-68,21
9448,3972,English (English),0,3,3,Hot pink,255,0,116,54,83,10,32
9449,3972,English (English),0,3,4,Blue,0,112,255,50,28,-77,21
9450,3972,English (English),0,3,5,Violet,226,0,255,55,93,-68,28
9451,3972,English (English),0,3,6,Light green,0,255,139,88,-74,41,12
9452,3972,English (English),0,3,7,Red,255,69,0,57,67,68,0
9453,3972,English (English),0,3,8,Cyan,0,249,255,89,-45,-16,16
9454,3972,English (English),0,3,9,Green,0,255,87,88,-81,63,11
9455,3972,English (English),0,3,10,Blue,0,186,255,71,-15,-44,18
9456,3972,English (English),0,3,11,Dark blue,0,80,255,42,48,-90,23
9457,3972,English (English),0,6,0,Orange,255,165,0,74,23,78,3
9458,3972,English (English),0,6,1,Blue,0,45,255,36,67,-101,24
9459,3972,English (English),0,6,2,Red,255,0,61,53,81,42,34
9460,3972,English (English),0,6,3,Cyan,0,255,206,89,-61,9,14
9461,3972,English (English),0,6,4,Aqua,0,255,189,89,-65,17,13
9462,3972,English (English),0,6,5,Purple,128,0,255,40,83,-93,26
9463,3972,English (English),0,6,6,Violet,255,0,186,56,89,-27,30
9464,3972,English (English),0,6,7,Hot pink,255,0,149,55,86,-7,31
9465,3972,English (English),0,6,8,Green,68,255,0,88,-80,83,9
9466,3972,English (English),0,6,9,Yellow green,142,255,0,90,-63,86,8
9467,3972,English (English),0,6,10,Orange,255,139,0,69,37,75,2
9468,3972,English (English),0,6,11,Hot pink,255,0,219,58,93,-43,29
9469,3977,English (English),0,1,0,yellow,255,249,0,95,-18,93,6
9470,3977,English (English),0,1,1,magenta,255,0,233,59,95,-50,29
9471,3977,English (English),0,1,2,orange,255,115,0,64,49,72,1
9472,3977,English (English),0,1,3,blue,0,99,255,47,37,-83,22
9473,3977,English (English),0,1,4,yellow,255,236,0,92,-12,90,5
9474,3977,English (English),0,1,5,purple,103,0,255,38,81,-98,26
9475,3977,English (English),0,1,6,orange,255,147,0,70,33,76,2
9476,3977,English (English),0,1,7,magenta,255,0,248,59,97,-57,28
9477,3977,English (English),0,1,8,teal,0,255,183,89,-66,20,13
9478,3977,English (English),0,1,9,pink,255,0,91,54,82,25,33
9479,3977,English (English),0,1,10,green,119,255,0,89,-70,85,9
9480,3977,English (English),0,1,11,green,139,255,0,90,-64,86,8
9481,3975,English (English),0,1,0,Neon blue,0,231,255,84,-37,-24,16
9482,3975,English (English),0,1,1,Light blue,0,153,255,61,3,-59,20
9483,3975,English (English),0,1,2,Blue,0,68,255,40,55,-94,23
9484,3975,English (English),0,1,3,Neon green,0,255,76,87,-82,67,10
9485,3975,English (English),0,1,4,Light blue,0,200,255,75,-22,-38,18
9486,3975,English (English),0,1,5,Yellow,255,210,0,85,0,86,4
9487,3975,English (English),0,1,6,Red,255,0,50,53,80,48,34
9488,3975,English (English),0,1,7,Light blue,0,178,255,68,-10,-48,19
9489,3975,English (English),0,1,8,Red,255,0,18,53,80,62,35
9490,3975,English (English),0,1,9,Red orange,255,85,0,59,62,69,1
9491,3975,English (English),0,1,10,Blue,0,96,255,46,38,-84,22
9492,3975,English (English),0,1,11,Pink,255,0,125,54,84,5,32
9493,3977,English (English),0,3,0,yellow,209,255,0,93,-40,90,7
9494,3977,English (English),0,3,1,pink,255,0,119,54,83,9,32
9495,3977,English (English),0,3,2,green,0,255,109,88,-79,54,11
9496,3977,English (English),0,3,3,green,0,255,120,88,-77,50,11
9497,3977,English (English),0,3,4,teal,0,198,255,74,-21,-39,18
9498,3977,English (English),0,3,5,magenta,255,0,194,57,90,-31,30
9499,3977,English (English),0,3,6,teal,0,245,255,88,-43,-18,16
9500,3977,English (English),0,3,7,blue,0,66,255,39,56,-95,23
9501,3977,English (English),0,3,8,yellow,255,204,0,84,3,85,4
9502,3977,English (English),0,3,9,blue,0,68,255,40,55,-94,23
9503,3977,English (English),0,3,10,purple,199,0,255,51,90,-76,27
9504,3977,English (English),0,3,11,magenta,255,0,170,56,88,-18,31
9505,3975,English (English),0,3,0,Orange,255,142,0,69,35,75,2
9506,3975,English (English),0,3,1,Orange,255,174,0,77,19,80,3
9507,3975,English (English),0,3,2,Blue,0,55,255,37,62,-98,24
9508,3975,English (English),0,3,3,Red,255,65,0,57,69,68,0
9509,3975,English (English),0,3,4,Magenta,255,0,228,58,94,-48,29
9510,3975,English (English),0,3,5,Purple,143,0,255,42,84,-90,26
9511,3975,English (English),0,3,6,Yellow,255,236,0,92,-12,90,5
9512,3975,English (English),0,3,7,Neon green,119,255,0,89,-70,85,9
